0,0.000219477,0,0.00320368,-7.18444E-07,6.8638E-05,4.56802E-05
0,4.51086E-05,0,0.00395142,-7.00941E-07,6.93146E-05,4.79245E-05
0,0.000456372,0,0.00395142,-6.81026E-07,7.66166E-05,5.065E-05
0,0.000262095,0,0.00395142,-6.63523E-07,8.0548E-05,5.34907E-05
0,0,0,0.00395142,-6.46019E-07,8.0548E-05,5.60621E-05
0,3.0721E-05,0,0.00433872,-6.26105E-07,8.10396E-05,5.84362E-05
0,0.000457765,0,0.00433872,-6.0844E-07,8.7906E-05,6.12377E-05
0,0.000213684,0,0.00433872,-5.88342E-07,9.1325E-05,6.40982E-05
0,0,0,0.00557318,-6.93458E-07,9.1325E-05,6.66871E-05
0,4.61447E-05,0,0.00557318,-7.98574E-07,9.20633E-05,6.91001E-05
0,0,0,0.00557318,-8.91121E-07,9.20633E-05,7.12839E-05
0,0,0,0.00557318,-9.83669E-07,9.20633E-05,7.326E-05
0,2.44774E-05,0,0.00613675,-9.66166E-07,9.24304E-05,7.50833E-05
0,0,0,0.00613675,-9.46434E-07,9.24304E-05,7.67332E-05
0,0.000178665,0,0.00613675,-9.29092E-07,9.51104E-05,7.84811E-05
0,0.000150225,0,0.00613675,-9.09177E-07,9.7514E-05,8.02914E-05
0,0.000241667,0,0.00771347,-8.91673E-07,0.000101139,8.22743E-05
0,0.000488413,0,0.00771347,-9.96972E-07,0.000108954,8.4812E-05
0,6.91702E-05,0,0.00771347,-1.08936E-06,0.000109991,8.72071E-05
0,2.98813E-05,0,0.00817019,-1.19447E-06,0.000110469,8.94198E-05
0,0.000440024,0,0.00817019,-1.28702E-06,0.00011707,9.20499E-05
0,0.000484736,0,0.00817019,-1.26711E-06,0.000124825,9.51675E-05
0,0,0,0.00817019,-1.2496E-06,0.000124825,9.79887E-05
0,3.34243E-05,0,0.0101601,-1.2321E-06,0.000125327,0.000100589
0,0.000466992,0,0.0101601,-1.21219E-06,0.000132799,0.000103653
0,7.642E-05,0,0.0101601,-1.19209E-06,0.000134021,0.000106542
0,3.25154E-05,0,0.0101601,-1.17442E-06,0.000134509,0.000109202
0,0,0,0.0104141,-1.15433E-06,0.000134509,0.000111609
0,3.84533E-05,0,0.0104141,-1.13441E-06,0.000135124,0.000113846
0,3.14046E-05,0,0.0104141,-1.11691E-06,0.000135595,0.000115915
0,0,0,0.0104141,-1.09699E-06,0.000135595,0.000117787
0,0,0,0.0088247,-1.07177E-06,0.000135595,0.000119481
0,0.000412511,0,0.0088247,-1.0496E-06,0.000141783,0.000121603
0,0.000105969,0,0.0088247,-1.02744E-06,0.000143373,0.000123674
0,5.14922E-05,0,0.00614355,-1.00221E-06,0.000144196,0.000125626
0,0,0,0.00614355,-9.80045E-07,0.000144196,0.000127392
0,0.00012619,0,0.00614355,-1.06793E-06,0.000146089,0.000129171
0,0.000270226,0,0.00563561,-1.17323E-06,0.000150413,0.000131191
0,0.000120916,0,0.00563561,-1.26577E-06,0.000152227,0.000133192
0,0,0,0.00563561,-1.35832E-06,0.000152227,0.000135003
0,0,0,0.00563561,-1.33841E-06,0.000152227,0.000136641
0,2.45924E-05,0,0.00609027,-1.31624E-06,0.000152596,0.000138159
0,0.000226241,0,0.00609027,-1.29102E-06,0.000156215,0.000139877
0,0,0,0.00609027,-1.26869E-06,0.000156215,0.000141431
0,0.000134465,0,0.00609027,-1.24347E-06,0.000158367,0.000143042
0,3.78765E-05,0,0.00713267,-1.22596E-06,0.000158935,0.000144554
0,0.000388053,0,0.00713267,-1.20846E-06,0.000164756,0.000146476
0,0.000403488,0,0.00713267,-1.18855E-06,0.000171212,0.000148829
0,2.57215E-05,0,0.00713267,-1.17104E-06,0.000171597,0.000150994
0,0,0,0.00826523,-1.15113E-06,0.000171597,0.000152954
0,0.000227311,0,0.00826523,-1.13362E-06,0.000175007,0.000155052
0,0.000127106,0,0.00826523,-1.11371E-06,0.000177041,0.000157144
0,6.22591E-05,0,0.0079162,-1.09621E-06,0.000177975,0.000159125
0,5.37809E-05,0,0.0079162,-1.07629E-06,0.000178835,0.000161
0,0.000226988,0,0.0079162,-1.05863E-06,0.00018224,0.000163021
0,2.81087E-05,0,0.0079162,-1.03853E-06,0.00018269,0.000164892
0,0.00050463,0,0.00674257,-1.02086E-06,0.000190259,0.000167305
0,2.4151E-05,0,0.00674257,-1.0032E-06,0.000190622,0.000169523
0,0,0,0.00674257,-9.82919E-07,0.000190622,0.00017153
0,9.19539E-05,0,0.00674257,-1.07515E-06,0.000192001,0.000173477
0,5.43062E-05,0,0.00680099,-1.16737E-06,0.000192815,0.000175317
0,0,0,0.00680099,-1.2596E-06,0.000192815,0.000176981
0,3.90531E-05,0,0.00680099,-1.36453E-06,0.00019344,0.000178547
0,0,0,0.00680099,-1.45692E-06,0.00019344,0.000179964
0,4.45384E-05,0,0.00657212,-1.56203E-06,0.000194153,0.000181313
0,0,0,0.00657212,-1.66696E-06,0.000194153,0.000182535
0,2.12582E-05,0,0.00657212,-1.75919E-06,0.000194472,0.00018367
0,0.000531664,0,0.00650032,-1.86394E-06,0.000202978,0.000185507
0,0,0,0.00650032,-1.956E-06,0.000202978,0.000187169
0,0.00022309,0,0.00650032,-2.06075E-06,0.000206548,0.000189012
0,0.000408718,0,0.00650032,-2.14832E-06,0.000212679,0.000191264
0,0.000559266,0,0.00649174,-2.24835E-06,0.000221627,0.000194152
0,0.00047991,0,0.00649174,-2.33643E-06,0.000228826,0.00019745
0,0.000261121,0,0.00649174,-2.43702E-06,0.000233003,0.000200832
0,4.53284E-05,0,0.00694806,-2.52559E-06,0.000233683,0.000203957
0,2.74482E-05,0,0.00694806,-2.50114E-06,0.000234123,0.000206827
0,9.48404E-05,0,0.00694806,-2.47949E-06,0.000235545,0.000209558
0,0.000394997,0,0.00694806,-2.33477E-06,0.000241865,0.000212632
0,2.62374E-05,0,0.0069296,-2.2074E-06,0.000242259,0.00021545
0,0.000395942,0,0.0069296,-2.18993E-06,0.000248198,0.000218565
0,0.000243816,0,0.0069296,-2.17006E-06,0.000252099,0.000221755
0,0,0,0.0069296,-2.15259E-06,0.000252099,0.000224641
0,0,0,0.00673647,-2.1329E-06,0.000252099,0.000227253
0,0.000114035,0,0.00673647,-2.10809E-06,0.000253923,0.00022979
0,4.59765E-05,0,0.00673647,-2.09094E-06,0.000254613,0.000232152
0,2.48796E-05,0,0.00762863,-1.94091E-06,0.000255011,0.000234326
0,0.000308884,0,0.00762863,-1.81355E-06,0.000259644,0.000236734
0,5.18403E-05,0,0.00762863,-1.66845E-06,0.000260474,0.000238993
0,0,0,0.00762863,-1.64839E-06,0.000260474,0.000241036
0,0,0,0.00778315,-1.63076E-06,0.000260474,0.000242885
0,0.000240928,0,0.00778315,-1.61089E-06,0.000264329,0.000244925
0,0.000331133,0,0.00778315,-1.70364E-06,0.000269296,0.000247243
0,0,0,0.00778315,-1.79638E-06,0.000269296,0.000249341
0,4.72802E-05,0,0.00786969,-1.88929E-06,0.000270005,0.000251307
0,0,0,0.00786969,-1.86978E-06,0.000270005,0.000253085
0,0.000285599,0,0.00786969,-1.85009E-06,0.000274575,0.000255129
0,0.000117414,0,0.00786969,-1.83022E-06,0.000276453,0.000257158
0,9.02798E-05,0,0.00626031,-1.81275E-06,0.000277807,0.000259122
0,0,0,0.00626031,-1.79995E-06,0.000277807,0.0002609
0,0.000393167,0,0.00626031,-1.78007E-06,0.000284098,0.000263106
0,2.77336E-05,0,0.00606219,-1.87749E-06,0.000284514,0.000265143
0,0.000218655,0,0.00606219,-1.98833E-06,0.000288012,0.000267318
0,7.99806E-05,0,0.00606219,-1.97413E-06,0.000289292,0.000269408
0,0.000517676,0,0.00606219,-1.96149E-06,0.000297057,0.000272039
0,0.000398517,0,0.00578299,-1.94886E-06,0.000303035,0.000274987
0,2.56948E-05,0,0.00578299,-1.93447E-06,0.000303446,0.000277694
0,5.38457E-05,0,0.00578299,-1.91701E-06,0.000304254,0.000280221
0,0,0,0.00593131,-1.89713E-06,0.000304254,0.000282507
0,4.97095E-05,0,0.00593131,-1.87966E-06,0.000305,0.000284646
0,0,0,0.00593131,-1.86219E-06,0.000305,0.000286583
0,0.000260693,0,0.00593131,-1.84472E-06,0.00030891,0.000288706
0,3.75242E-05,0,0.00727498,-1.81954E-06,0.00030951,0.000290685
0,3.61812E-05,0,0.00727498,-1.79436E-06,0.000310089,0.000292531
0,0.000253591,0,0.00727498,-1.66217E-06,0.000313893,0.000294563
0,3.83099E-05,0,0.00727498,-1.63699E-06,0.000314506,0.00029646
0,4.06014E-05,0,0.00671215,-1.61952E-06,0.000315115,0.000298235
0,0.000317772,0,0.00671215,-1.59965E-06,0.000320199,0.000300324
0,4.76779E-05,0,0.00671215,-1.69223E-06,0.000320915,0.000302283
0,0,0,0.00688209,-1.79757E-06,0.000320915,0.000304055
0,0.000258803,0,0.00688209,-1.89032E-06,0.000324797,0.000306028
0,2.18693E-05,0,0.00688209,-1.87301E-06,0.000325125,0.000307845
0,5.39433E-05,0,0.00688209,-1.8557E-06,0.000325934,0.000309565
0,6.06274E-05,0,0.00742246,-1.83373E-06,0.000326843,0.000311209
0,0,0,0.00742246,-1.70171E-06,0.000326843,0.000312696
0,0,0,0.00742246,-1.6822E-06,0.000326843,0.000314042
0,0.000433406,0,0.00695729,-1.66269E-06,0.000333778,0.000315919
0,0.000251211,0,0.00695729,-1.64555E-06,0.000337546,0.000317977
0,6.82078E-05,0,0.00695729,-1.62605E-06,0.000338637,0.000319942
0,0.00048572,0,0.00695729,-1.61341E-06,0.000345923,0.000322413
0,0,0,0.00678406,-1.59594E-06,0.000345923,0.00032465
0,4.55172E-05,0,0.00678406,-1.57588E-06,0.000346651,0.000326743
0,0.000222726,0,0.00678406,-1.55825E-06,0.000349992,0.000328954
0,6.16455E-05,0,0.00678406,-1.54062E-06,0.000350917,0.000331043
0,4.25227E-05,0,0.00571223,-1.52056E-06,0.000351597,0.000332999
0,0,0,0.00571223,-1.50069E-06,0.000351597,0.000334768
0,0,0,0.00571223,-1.48322E-06,0.000351597,0.000336369
0,8.08789E-05,0,0.00571223,-1.46353E-06,0.000352891,0.00033794
0,0.00013973,0,0.00591918,-1.45089E-06,0.000354987,0.000339562
0,0.00024658,0,0.00591918,-1.43651E-06,0.000358933,0.000341405
0,7.55673E-05,0,0.00591918,-1.29691E-06,0.000360142,0.000343187
0,0.000150435,0,0.00693982,-1.16955E-06,0.000362398,0.000345014
0,0,0,0.00693982,-1.15224E-06,0.000362398,0.000346668
0,0.000256566,0,0.00693982,-1.13255E-06,0.000366503,0.000348555
0,0,0,0.00693982,-1.23807E-06,0.000366503,0.000350262
0,0,0,0.00638395,-1.33082E-06,0.000366503,0.000351807
0,0,0,0.00638395,-1.56156E-06,0.000366503,0.000353205
0,0.000316877,0,0.00638395,-1.78699E-06,0.000371573,0.000354952
0,0.000275029,0,0.00638395,-1.98496E-06,0.000375699,0.000356926
0,0,0,0.0069436,-2.085E-06,0.000375699,0.000358712
0,3.82869E-05,0,0.0069436,-2.17292E-06,0.000376273,0.000360382
0,3.67182E-05,0,0.0069436,-2.27295E-06,0.00037686,0.00036195
0,4.05515E-05,0,0.0074259,-2.37299E-06,0.000377509,0.00036343
0,0.000521343,0,0.0074259,-2.47302E-06,0.000385851,0.000365563
0,9.28436E-05,0,0.0074259,-2.56561E-06,0.000387243,0.000367625
0,0.000234115,0,0.0074259,-2.54814E-06,0.000390755,0.000369825
0,3.96118E-05,0,0.00728257,-2.52826E-06,0.000391389,0.000371876
0,8.05254E-05,0,0.00728257,-2.51079E-06,0.000392597,0.000373847
0,4.63199E-05,0,0.00728257,-2.38343E-06,0.000393292,0.000375697
0,0,0,0.00728257,-2.25607E-06,0.000393292,0.000377371
0,3.78984E-05,0,0.00570781,-2.11134E-06,0.000393898,0.000378943
0,7.22109E-05,0,0.00570781,-1.96662E-06,0.000395053,0.000380475
0,5.25303E-05,0,0.00570781,-1.83942E-06,0.000395841,0.000381937
0,0.000211203,0,0.00570781,-1.71221E-06,0.000399009,0.000383561
0,0.000120293,0,0.00573982,-1.58501E-06,0.000400814,0.000385202
0,0.000209262,0,0.00573982,-1.56551E-06,0.000404162,0.000387006
0,0.000220817,0,0.00573982,-1.5482E-06,0.000407474,0.000388953
0,0.0002032,0,0.00673626,-1.53089E-06,0.000410522,0.000391005
0,6.54229E-05,0,0.00673626,-1.5112E-06,0.000411569,0.000392961
0,0.000344647,0,0.00673626,-1.49132E-06,0.000417083,0.000395255
0,0,0,0.00673626,-1.47386E-06,0.000417083,0.000397332
0,0.000497935,0,0.00576387,-1.57901E-06,0.00042505,0.000399968
0,0.000437173,0,0.00576387,-1.68417E-06,0.000432045,0.00040302
0,0,0,0.00576387,-1.77675E-06,0.000432045,0.000405781
0,4.32362E-05,0,0.00576387,-1.86934E-06,0.000432694,0.000408341
0,7.35884E-05,0,0.00645611,-1.96208E-06,0.000433797,0.000410762
0,0,0,0.00645611,-2.06761E-06,0.000433797,0.000412954
0,0,0,0.00645611,-2.0503E-06,0.000433797,0.000414936
0,0,0,0.00746331,-2.03061E-06,0.000433797,0.000416731
0,0.000411642,0,0.00746331,-2.0133E-06,0.000439972,0.000418941
0,6.01085E-05,0,0.00746331,-1.99343E-06,0.000440934,0.000421033
0,4.65845E-05,0,0.00746331,-1.97596E-06,0.000441632,0.000422993
0,5.29824E-05,0,0.00677907,-2.06854E-06,0.000442427,0.000424842
0,5.47299E-05,0,0.00677907,-2.17388E-06,0.000443303,0.000426598
0,8.34523E-05,0,0.00677907,-2.26647E-06,0.000444555,0.000428306
0,6.22473E-05,0,0.00612652,-2.35906E-06,0.000445488,0.00042994
0,0.000438129,0,0.00612652,-2.46458E-06,0.000452498,0.000432086
0,0,0,0.00612652,-2.55733E-06,0.000452498,0.000434028
0,0.000252975,0,0.00612652,-2.66285E-06,0.000456546,0.00043617
0,2.26017E-05,0,0.00626173,-2.7556E-06,0.000456885,0.00043814
0,0.000452845,0,0.00626173,-2.86112E-06,0.000464131,0.000440613
0,5.67364E-05,0,0.00626173,-2.95387E-06,0.000464982,0.000442931
0,3.1307E-05,0,0.00626173,-2.93418E-06,0.000465483,0.000445076
0,0.000422262,0,0.00666631,-2.91687E-06,0.000471816,0.00044762
0,2.95365E-05,0,0.00666631,-2.89718E-06,0.000472289,0.000449966
0,0,0,0.00666631,-2.87971E-06,0.000472289,0.00045209
0,4.26528E-05,0,0.00666631,-2.86224E-06,0.000472929,0.000454072
0,2.95929E-05,0,0.00620433,-2.83706E-06,0.000473402,0.000455911
0,3.67053E-05,0,0.00620433,-2.81493E-06,0.000473953,0.000457627
0,4.61308E-05,0,0.00620433,-2.78974E-06,0.000474691,0.00045925
0,0,0,0.00694207,-2.76761E-06,0.000474691,0.000460719
0,0.000267883,0,0.00694207,-2.74243E-06,0.000478977,0.000462456
0,2.34724E-05,0,0.00694207,-2.72029E-06,0.000479329,0.000464061
0,5.13324E-05,0,0.00694207,-2.7006E-06,0.000480151,0.000465592
0,0.000507731,0,0.0072498,-2.68329E-06,0.000487767,0.000467701
0,3.67109E-05,0,0.0072498,-2.6636E-06,0.000488354,0.000469666
0,0.000504187,0,0.0072498,-2.64629E-06,0.000495917,0.000472163
0,0,0,0.00690056,-2.62432E-06,0.000495917,0.000474422
0,6.88166E-05,0,0.00690056,-2.59932E-06,0.000497018,0.000476572
0,0,0,0.00690056,-2.57432E-06,0.000497018,0.000478517
0,0,0,0.00690056,-2.55235E-06,0.000497018,0.000480277
0,0.000196312,0,0.00616552,-2.53038E-06,0.000499962,0.000482149
0,4.41105E-05,0,0.00616552,-2.51069E-06,0.000500668,0.000483911
0,0.000451225,0,0.00616552,-2.49118E-06,0.000507888,0.000486192
0,0.000423296,0,0.00616552,-2.47404E-06,0.000514237,0.000488859
0,0,0,0.00692284,-2.45471E-06,0.000514237,0.000491274
0,4.52202E-05,0,0.00692284,-2.43539E-06,0.000514961,0.000493527
0,0.000361215,0,0.00692284,-2.41589E-06,0.00052074,0.000496115
0,9.50088E-05,0,0.00768279,-2.39874E-06,0.000522165,0.000498593
0,0,0,0.00768279,-2.25365E-06,0.000522165,0.000500836
0,2.58508E-05,0,0.00768279,-2.23602E-06,0.000522553,0.000502902
0,5.26125E-05,0,0.00768279,-2.21578E-06,0.000523395,0.000504851
0,3.59485E-05,0,0.00734923,-2.30788E-06,0.000523934,0.000506666
0,0.000462418,0,0.00734923,-2.41267E-06,0.000531333,0.000509013
0,0,0,0.00734923,-2.64798E-06,0.000531333,0.000511136
0,8.06003E-05,0,0.00734923,-2.85497E-06,0.000532542,0.000513172
0,8.42437E-05,0,0.00810066,-3.09083E-06,0.00053389,0.000515143
0,0.000207404,0,0.00810066,-3.20167E-06,0.000537208,0.000517242
0,0.000144766,0,0.00810066,-3.3072E-06,0.000539525,0.000519362
0,2.23665E-05,0,0.00810066,-3.28989E-06,0.00053986,0.000521311
0,3.67186E-05,0,0.00827342,-3.27242E-06,0.000540411,0.000523128
0,4.24241E-05,0,0.00827342,-3.25254E-06,0.00054109,0.000524837
0,0,0,0.00827342,-3.34513E-06,0.00054109,0.000526383
0,0.000128357,0,0.00774919,-3.43305E-06,0.000543015,0.000527965
0,5.72294E-05,0,0.00774919,-3.53327E-06,0.000543931,0.000529484
0,3.44597E-05,0,0.00774919,-3.62135E-06,0.000544448,0.000530907
0,2.28805E-05,0,0.00774919,-3.60404E-06,0.000544791,0.000532228
0,5.33928E-05,0,0.00843819,-3.58435E-06,0.000545645,0.000533504
0,3.06834E-05,0,0.00843819,-3.56688E-06,0.000546105,0.000534703
0,0.00018971,0,0.00843819,-3.54701E-06,0.000549141,0.000536076
0,3.24327E-05,0,0.00872862,-3.52713E-06,0.00054966,0.000537368
0,4.22273E-05,0,0.00872862,-3.50726E-06,0.000550335,0.000538602
0,0,0,0.00872862,-3.59984E-06,0.000550335,0.000539718
0,0,0,0.00872862,-3.69243E-06,0.000550335,0.000540728
0,7.19322E-05,0,0.00944438,-3.79795E-06,0.000551486,0.000541751
0,6.474E-05,0,0.00944438,-3.90329E-06,0.000552522,0.000542776
0,4.68603E-05,0,0.00944438,-3.88583E-06,0.000553225,0.00054377
0,0.000445496,0,0.00944438,-3.86836E-06,0.000559907,0.000545305
0,7.723E-05,0,0.00871648,-3.84848E-06,0.000561143,0.000546811
0,4.54581E-05,0,0.00871648,-3.83101E-06,0.000561825,0.00054824
0,2.25089E-05,0,0.00871648,-3.81114E-06,0.000562185,0.000549566
0,0.000322802,0,0.00970614,-3.90372E-06,0.000567027,0.000551227
0,0.000139357,0,0.00970614,-4.00907E-06,0.000569257,0.000552942
0,3.74783E-05,0,0.00970614,-3.9916E-06,0.000569819,0.000554548
0,0.00016215,0,0.00970614,-3.97172E-06,0.000572413,0.000556247
0,3.1823E-05,0,0.00910529,-3.95425E-06,0.000572891,0.00055783
0,4.23337E-05,0,0.00910529,-3.93438E-06,0.000573568,0.000559327
0,3.28133E-05,0,0.00910529,-3.91691E-06,0.00057406,0.000560729
0,0.000423384,0,0.00910529,-3.89703E-06,0.000580834,0.000562641
0,0,0,0.00822077,-3.87734E-06,0.000580834,0.000564372
0,4.82838E-05,0,0.00822077,-3.86003E-06,0.000581559,0.000566007
0,9.45593E-05,0,0.00822077,-3.95278E-06,0.000582977,0.000567621
0,2.26688E-05,0,0.00822077,-4.04536E-06,0.000583317,0.000569114
0,5.45552E-05,0,0.00846713,-4.15071E-06,0.00058419,0.000570548
0,6.31979E-05,0,0.00846713,-4.25605E-06,0.000585201,0.000571942
0,3.85624E-05,0,0.00846713,-4.23858E-06,0.00058578,0.000573258
0,4.85927E-05,0,0.00846713,-4.22111E-06,0.000586508,0.000574519
0,0,0,0.00818704,-4.20364E-06,0.000586508,0.000575659
0,0,0,0.00818704,-4.18377E-06,0.000586508,0.000576691
0,0,0,0.00818704,-4.1663E-06,0.000586508,0.000577625
0,0,0,0.00818704,-4.25888E-06,0.000586508,0.00057847
0,3.68684E-05,0,0.00936293,-4.36423E-06,0.000587098,0.000579291
0,0.000448298,0,0.00936293,-4.46957E-06,0.000594271,0.000580716
0,0.000464362,0,0.00936293,-4.57491E-06,0.000601701,0.000582712
0,0.000189229,0,0.00949331,-4.66749E-06,0.000604539,0.000584788
0,0,0,0.00949331,-4.64762E-06,0.000604539,0.000586667
0,6.01489E-05,0,0.00949331,-4.7402E-06,0.000605442,0.000588453
0,4.8553E-05,0,0.00949331,-4.83279E-06,0.00060617,0.000590138
0,7.66498E-05,0,0.00922343,-4.93813E-06,0.000607396,0.00059178
0,4.41471E-05,0,0.00922343,-5.04347E-06,0.000608103,0.000593333
0,0.000429588,0,0.00922343,-5.13606E-06,0.000614546,0.000595351
0,0.000496174,0,0.00922343,-5.2414E-06,0.000622485,0.000597932
0,0.000133131,0,0.00956913,-5.33399E-06,0.000624482,0.000600457
0,6.09221E-05,0,0.00956913,-5.42657E-06,0.000625396,0.00060283
0,3.50667E-05,0,0.00956913,-5.53191E-06,0.000625957,0.00060503
0,2.89579E-05,0,0.00842829,-5.62466E-06,0.000626391,0.000607062
0,0,0,0.00842829,-5.73E-06,0.000626391,0.000608901
0,0,0,0.00842829,-5.81792E-06,0.000626391,0.000610564
0,0.000402032,0,0.00842829,-5.90585E-06,0.000632422,0.000612643
0,5.04884E-05,0,0.00819026,-5.88066E-06,0.00063323,0.000614602
0,0.000384982,0,0.00819026,-5.85853E-06,0.000639004,0.000616923
0,5.34841E-05,0,0.00819026,-5.83335E-06,0.00063986,0.000619105
0,0,0,0.00819026,-5.80816E-06,0.00063986,0.000621079
0,0.000235081,0,0.00927859,-5.79053E-06,0.000643386,0.000623201
0,0,0,0.00927859,-5.77291E-06,0.000643386,0.000625121
0,0.000421684,0,0.00927859,-5.75285E-06,0.000650133,0.000627501
0,5.15354E-05,0,0.0093551,-5.84527E-06,0.000650906,0.000629727
0,8.10668E-05,0,0.0093551,-5.93303E-06,0.000652122,0.000631857
0,0.000456521,0,0.0093551,-6.03306E-06,0.000659427,0.00063448
0,0.000605442,0,0.0093551,-6.1331E-06,0.000669114,0.000637775
0,5.37539E-05,0,0.00634771,-6.22102E-06,0.00066992,0.000640832
0,0.000115749,0,0.00634771,-6.3091E-06,0.000671656,0.000643765
0,0.000463292,0,0.00634771,-6.39718E-06,0.000678606,0.000647079
0,8.96583E-05,0,0.00634771,-6.4851E-06,0.000679951,0.000650206
0,0.000253949,0,0.00517378,-6.58514E-06,0.000684014,0.000653422
0,0.000436478,0,0.00517378,-6.56767E-06,0.000690561,0.000656955
0,0.000204019,0,0.00517378,-6.54779E-06,0.000693825,0.000660462
0,6.76858E-05,0,0.00634228,-6.53032E-06,0.000694841,0.000663732
0,4.19898E-05,0,0.00634228,-6.51286E-06,0.00069547,0.000666751
0,9.57528E-05,0,0.00634228,-6.49298E-06,0.000697003,0.000669629
0,5.53616E-05,0,0.00634228,-6.47551E-06,0.000697833,0.000672312
0,0,0,0.00611479,-6.45804E-06,0.000697833,0.00067474
0,0,0,0.00611479,-6.43817E-06,0.000697833,0.000676936
0,0,0,0.00611479,-6.4207E-06,0.000697833,0.000678924
0,0,0,0.00611479,-6.40082E-06,0.000697833,0.000680723
0,0.000233104,0,0.00671481,-6.49341E-06,0.000701329,0.000682683
0,0.000453646,0,0.00671481,-6.59875E-06,0.000708588,0.000685147
0,0.000419925,0,0.00671481,-6.70409E-06,0.000715307,0.000688016
0,0,0,0.00662126,-6.79668E-06,0.000715307,0.000690612
0,3.04869E-05,0,0.00662126,-6.88926E-06,0.000715764,0.000693005
0,0,0,0.00662126,-6.9946E-06,0.000715764,0.00069517
0,0.000440704,0,0.0068673,-7.08719E-06,0.000722374,0.000697758
0,0,0,0.0068673,-7.19253E-06,0.000722374,0.000700099
0,0.00026283,0,0.0068673,-7.28512E-06,0.000726317,0.000702593
0,4.38268E-05,0,0.0068673,-7.39046E-06,0.000727018,0.000704917
0,0.000490488,0,0.00658123,-7.48305E-06,0.000734375,0.000707719
0,0.000222561,0,0.00658123,-7.58839E-06,0.000737936,0.000710593
0,0.000231659,0,0.00658123,-7.68842E-06,0.000741643,0.000713547
0,9.01239E-05,0,0.00658123,-7.77634E-06,0.000742995,0.000716348
0,4.17855E-05,0,0.00684361,-7.86426E-06,0.000743622,0.000718942
0,0,0,0.00684361,-7.9643E-06,0.000743622,0.00072129
0,0.000449426,0,0.00684361,-8.06964E-06,0.000750812,0.000724098
0,0,0,0.00702237,-8.16223E-06,0.000750812,0.00072664
0,5.84602E-05,0,0.00702237,-8.14235E-06,0.000751748,0.000729028
0,0,0,0.00702237,-8.12488E-06,0.000751748,0.000731189
0,0,0,0.00702237,-8.0997E-06,0.000751748,0.000733145
0,0,0,0.00566008,-8.07757E-06,0.000751748,0.000734914
0,3.95577E-05,0,0.00566008,-8.04707E-06,0.000752381,0.000736576
0,0.000245163,0,0.00566008,-8.02027E-06,0.000756058,0.000738429
0,0,0,0.00566008,-7.98996E-06,0.000756058,0.000740106
0,0.000242916,0,0.00623226,-7.96799E-06,0.000759702,0.00074197
0,3.55567E-05,0,0.00623226,-7.94281E-06,0.000760271,0.000743711
0,0.000209851,0,0.00623226,-7.92534E-06,0.000763419,0.000745586
0,0,0,0.00653028,-7.91254E-06,0.000763419,0.000747282
